uuid,market-timestamp,host-timestamp,cashflow,selected-company,form-action,chart-type,is_news_description_displayed,news_title
ffd6bcba-1293-4ff2-8da2-63fdb22e9d7b,2005-04-11T00:00:00,1721137845.493227,100000,SAN.PA,sell,market,False,
