uuid,market-timestamp,host-timestamp,cashflow,selected-company,form-action,chart-type,is_news_description_displayed,news_title
431c2a87-0fdf-4895-a183-6121c29da700,2005-04-11T00:00:00,1721140519.088207,100000,MC.PA,sell,market,False,
