Date,Open,High,Low,Close,Adj Close,Volume
2002-10-28,3143.659912,3165.379883,3106.77002,3120.850098,3120.850098,0
2002-10-29,3091.899902,3129.350098,2962.439941,2965.110107,2965.110107,0
2002-10-30,3015.649902,3095.449951,2968.75,3084.219971,3084.219971,0
2002-10-31,3081.959961,3162.959961,3056.659912,3150.040039,3150.040039,0
2002-11-01,3125.199951,3132.23999,3035.22998,3109.51001,3109.51001,0
2002-11-04,3168.300049,3218.669922,3159.47998,3218.669922,3218.669922,0
2002-11-05,3197.560059,3264.070068,3175.800049,3247.389893,3247.389893,0
2002-11-06,3310.439941,3310.439941,3194.080078,3212.860107,3212.860107,0
2002-11-07,3241.120117,3249.719971,3104.169922,3111.719971,3111.719971,0
2002-11-08,3084.209961,3134.27002,3043.100098,3058.179932,3058.179932,0
2002-11-11,3035.840088,3071.5,3002.649902,3053.699951,3053.699951,0
2002-11-12,3042.840088,3093.120117,3027.919922,3064.639893,3064.639893,0
2002-11-13,3048.25,3061.889893,2979.429932,3034.810059,3034.810059,0
2002-11-14,3023.070068,3152.040039,2996.47998,3148.600098,3148.600098,0
2002-11-15,3181.669922,3199.189941,3137.330078,3162.389893,3162.389893,0
2002-11-18,3168.969971,3233.610107,3167.219971,3208.469971,3208.469971,0
2002-11-19,3172.780029,3189.139893,3154.320068,3177.22998,3177.22998,0
2002-11-20,3194.02002,3209.219971,3124.429932,3153.5,3153.5,0
2002-11-21,3233.030029,3290.800049,3212.129883,3290.169922,3290.169922,0
2002-11-22,3298.350098,3314.830078,3265.449951,3305.780029,3305.780029,0
2002-11-25,3330.149902,3349.360107,3277.969971,3295.679932,3295.679932,0
2002-11-26,3296.949951,3307.699951,3200.129883,3215.189941,3215.189941,0
2002-11-27,3225.080078,3323.370117,3181.840088,3313.76001,3313.76001,0
2002-11-28,3333.01001,3357.409912,3303.219971,3329.98999,3329.98999,0
2002-11-29,3339.060059,3360.290039,3302.800049,3326.649902,3326.649902,0
2002-12-02,3327.070068,3393.040039,3291.899902,3298.76001,3298.76001,0
2002-12-03,3307.100098,3319.209961,3219.139893,3222.26001,3222.26001,0
2002-12-04,3200.169922,3236.51001,3170.300049,3199.840088,3199.840088,0
2002-12-05,3221.879883,3283.780029,3142.689941,3158.040039,3158.040039,0
2002-12-06,3178.100098,3202.090088,3096.97998,3185.77002,3185.77002,0
2002-12-09,3234.060059,3234.060059,3108.600098,3115.629883,3115.629883,0
2002-12-10,3096.899902,3147.840088,3087.01001,3142.75,3142.75,0
2002-12-11,3169.199951,3204.139893,3148.639893,3190.090088,3190.090088,0
2002-12-12,3184.870117,3200.300049,3121.280029,3137.429932,3137.429932,0
2002-12-13,3134.399902,3134.48999,3054.120117,3076.850098,3076.850098,0
2002-12-16,3071.129883,3181.169922,3064.600098,3173.850098,3173.850098,0
2002-12-17,3200.919922,3202.810059,3126.409912,3138.610107,3138.610107,0
2002-12-18,3121.27002,3132.52002,3077.389893,3077.389893,3077.389893,0
2002-12-19,3094.870117,3134.360107,3016.870117,3054.209961,3054.209961,0
2002-12-20,3057.179932,3118.280029,3042.600098,3082.850098,3082.850098,0
2002-12-23,3105.939941,3105.939941,3067.719971,3087.620117,3087.620117,0
2002-12-24,3114.169922,3114.169922,3062.060059,3081.280029,3081.280029,0
2002-12-27,3047.26001,3080.570068,3004.060059,3011.830078,3011.830078,0
2002-12-30,3021.669922,3029.52002,2984.02002,3025.139893,3025.139893,0
2002-12-31,3028.149902,3091.97998,3023.129883,3063.909912,3063.909912,0
2003-01-02,3057.060059,3195.02002,3048.679932,3195.02002,3195.02002,0
2003-01-03,3204.850098,3217.780029,3174.97998,3187.879883,3187.879883,0
