Date,Open,High,Low,Close,Adj Close,Volume
2001-07-13,5000.689941,5028.529785,4933.25,5025.240234,5025.240234,0
2001-07-16,5036.620117,5036.620117,4976.02002,5022.759766,5022.759766,0
2001-07-17,4972.52002,4994.720215,4956.560059,4978.540039,4978.540039,0
2001-07-18,4985.27002,4985.27002,4865.410156,4867.5,4867.5,0
2001-07-19,4887.52002,4930.390137,4825.879883,4930.390137,4930.390137,0
2001-07-20,4880.580078,4894.22998,4841.870117,4880.700195,4880.700195,0
2001-07-23,4861.660156,4961.419922,4851.649902,4911.919922,4911.919922,0
2001-07-24,4886.209961,4913.22998,4853.950195,4855.600098,4855.600098,0
2001-07-25,4864.879883,4888.25,4773.169922,4773.169922,4773.169922,0
2001-07-26,4842.779785,4854.370117,4790.100098,4842.120117,4842.120117,0
2001-07-27,4872.839844,4968.060059,4872.129883,4967.149902,4967.149902,0
2001-07-30,4982.390137,5054.399902,4946.120117,5033.709961,5033.709961,0
2001-07-31,5022.549805,5095.379883,4995.890137,5085.509766,5085.509766,0
2001-08-01,5073.75,5125.310059,5068.890137,5111.580078,5111.580078,0
2001-08-02,5121.950195,5204.200195,5083.339844,5088.700195,5088.700195,0
2001-08-03,5078.160156,5093.27002,5019.109863,5031.290039,5031.290039,0
2001-08-06,5017.629883,5096.850098,5009.450195,5066.25,5066.25,0
2001-08-07,5039.040039,5062.859863,4974.350098,5051.620117,5051.620117,0
2001-08-08,5034.899902,5038.529785,4964.700195,4986.22998,4986.22998,0
2001-08-09,4927.950195,4934.259766,4872.419922,4888.299805,4888.299805,0
2001-08-10,4913.839844,4962.160156,4822.290039,4846.02002,4846.02002,0
2001-08-13,4903.72998,4925.560059,4829.819824,4920.350098,4920.350098,0
2001-08-14,4946.069824,5003.209961,4942.100098,4962.640137,4962.640137,0
2001-08-15,4948.859863,4974.02002,4924.02002,4933.970215,4933.970215,0
2001-08-16,4915.140137,4916.490234,4849.379883,4882.620117,4882.620117,0
2001-08-17,4905.700195,4927.439941,4753.120117,4777.370117,4777.370117,0
2001-08-20,4770.5,4817.97998,4724.549805,4791.430176,4791.430176,0
2001-08-21,4806.899902,4836.0,4776.819824,4834.870117,4834.870117,0
2001-08-22,4788.910156,4891.029785,4768.890137,4812.140137,4812.140137,0
2001-08-23,4835.459961,4842.379883,4775.330078,4809.5,4809.5,0
2001-08-24,4830.740234,4919.910156,4822.169922,4916.560059,4916.560059,0
2001-08-27,4917.140137,4963.859863,4899.089844,4905.790039,4905.790039,0
2001-08-28,4891.560059,4940.930176,4793.0,4815.720215,4815.720215,0
2001-08-29,4792.240234,4869.939941,4765.709961,4834.890137,4834.890137,0
2001-08-30,4827.180176,4863.259766,4697.669922,4703.870117,4703.870117,0
