Date,Open,High,Low,Close,Adj Close,Volume
2004-02-18,3714.090088,3717.330078,3699.280029,3709.02002,3709.02002,0
2004-02-19,3718.780029,3761.330078,3715.97998,3759.320068,3759.320068,0
2004-02-20,3749.679932,3765.659912,3720.98999,3733.280029,3733.280029,0
2004-02-23,3741.47998,3757.139893,3727.860107,3731.149902,3731.149902,0
2004-02-24,3729.76001,3734.5,3666.879883,3683.439941,3683.439941,0
2004-02-25,3692.179932,3710.419922,3674.169922,3702.629883,3702.629883,0
2004-02-26,3722.179932,3725.080078,3700.919922,3714.48999,3714.48999,0
2004-02-27,3736.340088,3760.060059,3725.439941,3725.439941,3725.439941,0
2004-03-01,3735.300049,3755.719971,3733.449951,3748.870117,3748.870117,0
2004-03-02,3767.830078,3785.360107,3758.98999,3785.360107,3785.360107,0
2004-03-03,3773.830078,3782.169922,3742.52002,3758.51001,3758.51001,0
2004-03-04,3772.129883,3778.459961,3754.72998,3776.939941,3776.939941,0
2004-03-05,3776.629883,3789.330078,3729.97998,3761.110107,3761.110107,0
2004-03-08,3772.75,3785.580078,3769.52002,3781.379883,3781.379883,0
2004-03-09,3759.189941,3767.129883,3728.699951,3737.030029,3737.030029,0
2004-03-10,3717.929932,3761.25,3713.659912,3758.090088,3758.090088,0
2004-03-11,3712.169922,3712.169922,3618.02002,3646.429932,3646.429932,0
2004-03-12,3597.949951,3667.639893,3569.72998,3661.780029,3661.780029,0
2004-03-15,3652.100098,3663.219971,3565.810059,3573.840088,3573.840088,0
2004-03-16,3572.389893,3600.77002,3543.110107,3588.040039,3588.040039,0
2004-03-17,3602.929932,3660.040039,3597.389893,3656.040039,3656.040039,0
2004-03-18,3648.570068,3653.570068,3585.070068,3589.97998,3589.97998,0
2004-03-19,3623.899902,3625.449951,3592.820068,3613.280029,3613.280029,0
2004-03-22,3580.429932,3581.699951,3512.679932,3539.219971,3539.219971,0
2004-03-23,3531.600098,3568.030029,3525.120117,3539.909912,3539.909912,0
2004-03-24,3538.320068,3562.659912,3489.530029,3518.449951,3518.449951,0
2004-03-25,3542.169922,3579.340088,3537.429932,3570.399902,3570.399902,0
2004-03-26,3602.659912,3606.860107,3577.5,3592.389893,3592.389893,0
2004-03-29,3594.419922,3640.610107,3584.600098,3634.179932,3634.179932,0
2004-03-30,3628.909912,3633.590088,3602.590088,3620.100098,3620.100098,0
2004-03-31,3632.120117,3659.949951,3617.72998,3625.22998,3625.22998,0
2004-04-01,3647.959961,3673.060059,3624.189941,3669.97998,3669.97998,0
2004-04-02,3674.899902,3751.929932,3669.310059,3739.909912,3739.909912,0
2004-04-05,3753.189941,3794.199951,3747.5,3781.199951,3781.199951,0
2004-04-06,3766.669922,3785.629883,3742.76001,3746.110107,3746.110107,0
2004-04-07,3752.780029,3769.22998,3727.22998,3734.560059,3734.560059,0
2004-04-08,3756.629883,3765.949951,3731.790039,3740.110107,3740.110107,0
2004-04-13,3765.800049,3794.25,3764.550049,3774.689941,3774.689941,0
2004-04-14,3745.73999,3751.01001,3696.810059,3731.429932,3731.429932,0
2004-04-15,3719.459961,3747.469971,3713.840088,3722.76001,3722.76001,0
2004-04-16,3721.850098,3754.550049,3721.850098,3751.590088,3751.590088,0
2004-04-19,3741.949951,3754.959961,3721.97998,3743.429932,3743.429932,0
2004-04-20,3767.399902,3789.25,3765.320068,3773.429932,3773.429932,0
2004-04-21,3733.689941,3758.51001,3729.889893,3743.149902,3743.149902,0
2004-04-22,3761.840088,3785.949951,3737.110107,3785.550049,3785.550049,0
2004-04-23,3808.919922,3829.219971,3808.919922,3811.429932,3811.429932,0
2004-04-26,3790.139893,3831.540039,3785.02002,3785.550049,3785.550049,0
