Date,Open,High,Low,Close,Adj Close,Volume
2003-05-26,2883.790039,2926.050049,2881.070068,2885.52002,2885.52002,0
2003-05-27,2880.100098,2903.719971,2826.810059,2891.469971,2891.469971,0
2003-05-28,2931.01001,2956.02002,2907.300049,2949.610107,2949.610107,0
2003-05-29,2934.780029,2985.850098,2929.389893,2969.179932,2969.179932,0
2003-05-30,2939.330078,3012.919922,2934.860107,2991.75,2991.75,0
2003-06-02,3018.659912,3048.320068,2990.320068,3048.320068,3048.320068,0
2003-06-03,3017.0,3039.409912,3002.98999,3039.409912,3039.409912,0
2003-06-04,3049.040039,3079.909912,3026.149902,3063.850098,3063.850098,0
2003-06-05,3075.77002,3085.820068,3010.679932,3034.070068,3034.070068,0
2003-06-06,3039.780029,3112.780029,3039.780029,3093.209961,3093.209961,0
2003-06-09,3074.98999,3088.040039,3044.0,3055.22998,3055.22998,0
2003-06-10,3047.02002,3090.100098,3042.969971,3083.850098,3083.850098,0
2003-06-11,3103.040039,3130.850098,3088.969971,3121.899902,3121.899902,0
2003-06-12,3137.060059,3170.72998,3135.570068,3152.159912,3152.159912,0
2003-06-13,3143.98999,3160.110107,3098.699951,3108.939941,3108.939941,0
2003-06-16,3095.959961,3177.429932,3077.139893,3174.48999,3174.48999,0
2003-06-17,3213.030029,3224.320068,3179.370117,3200.75,3200.75,0
2003-06-18,3199.120117,3228.600098,3178.649902,3213.929932,3213.929932,0
2003-06-19,3219.399902,3220.870117,3156.550049,3164.909912,3164.909912,0
2003-06-20,3125.939941,3198.679932,3125.939941,3190.110107,3190.110107,0
2003-06-23,3164.340088,3176.139893,3112.969971,3119.23999,3119.23999,0
2003-06-24,3122.090088,3129.879883,3089.27002,3103.340088,3103.340088,0
2003-06-25,3115.22998,3131.649902,3083.459961,3108.699951,3108.699951,0
2003-06-26,3071.189941,3129.370117,3071.189941,3103.459961,3103.459961,0
2003-06-27,3122.070068,3128.439941,3089.060059,3109.02002,3109.02002,0
2003-06-30,3094.820068,3137.189941,3084.100098,3084.100098,3084.100098,0
2003-07-01,3085.590088,3098.129883,3008.719971,3013.0,3013.0,0
2003-07-02,3056.899902,3087.75,3049.360107,3079.070068,3079.070068,0
2003-07-03,3093.100098,3105.76001,3054.629883,3092.090088,3092.090088,0
2003-07-04,3077.75,3091.23999,3072.399902,3072.399902,3072.399902,0
2003-07-07,3097.919922,3182.189941,3097.379883,3182.189941,3182.189941,0
2003-07-08,3169.350098,3203.350098,3148.0,3177.969971,3177.969971,0
2003-07-09,3177.199951,3190.52002,3131.850098,3139.929932,3139.929932,0
2003-07-10,3121.310059,3135.350098,3091.179932,3098.280029,3098.280029,0
2003-07-11,3080.469971,3140.0,3076.350098,3138.27002,3138.27002,0
2003-07-14,3153.439941,3202.149902,3141.850098,3190.22998,3190.22998,0
2003-07-15,3175.889893,3206.030029,3169.370117,3179.330078,3179.330078,0
2003-07-16,3186.850098,3199.399902,3144.320068,3150.719971,3150.719971,0
2003-07-17,3139.379883,3144.959961,3102.379883,3129.370117,3129.370117,0
2003-07-18,3128.870117,3156.820068,3119.080078,3129.209961,3129.209961,0
2003-07-21,3157.76001,3157.76001,3072.320068,3081.060059,3081.060059,0
2003-07-22,3088.310059,3093.790039,3060.5,3092.620117,3092.620117,0
2003-07-23,3100.439941,3114.399902,3080.040039,3089.409912,3089.409912,0
2003-07-24,3069.360107,3158.040039,3069.209961,3156.860107,3156.860107,0
2003-07-25,3118.060059,3136.340088,3097.199951,3109.320068,3109.320068,0
2003-07-28,3142.300049,3180.899902,3138.51001,3164.929932,3164.929932,0
2003-07-29,3155.530029,3188.699951,3128.639893,3142.389893,3142.389893,0
2003-07-30,3132.719971,3183.030029,3131.850098,3172.51001,3172.51001,0
2003-07-31,3189.280029,3220.550049,3155.469971,3210.27002,3210.27002,0
2003-08-01,3200.810059,3219.149902,3158.600098,3169.629883,3169.629883,0
2003-08-04,3164.01001,3206.179932,3126.189941,3142.0,3142.0,0
2003-08-05,3167.850098,3203.419922,3150.879883,3187.610107,3187.610107,0
2003-08-06,3154.060059,3158.5,3119.629883,3126.149902,3126.149902,0
2003-08-07,3156.610107,3156.610107,3105.370117,3130.560059,3130.560059,0
2003-08-08,3145.870117,3189.679932,3133.600098,3165.48999,3165.48999,0
