uuid,market-timestamp,host-timestamp,cashflow,selected-company,form-action,chart-type,is_news_description_displayed,news_title
166b2cd5-8941-4c21-9068-c3bce1855f2a,2005-04-11T00:00:00,1721136400.238922,100000,SAN.PA,sell,market,False,
36fe9b2a-cc09-4074-b920-70b6a7fc3683,2005-04-11T00:00:00,1721136401.498141,100000,SAN.PA,sell,market,False,
79779091-b756-4fbd-baad-adf3c9677d33,2005-04-11T00:00:00,1721136403.03495,100000,AIR.PA,sell,market,False,
0665809a-51af-4166-a347-03540093df99,2005-04-11T00:00:00,1721136405.015259,100000,SU.PA,sell,market,False,
14cee28d-53a5-4824-8e40-b1befc5b574f,2005-04-12T00:00:00,1721136406.315158,100000,SAN.PA,sell,market,False,
26c848bb-82f8-432b-86fc-bb81376d1aa8,2005-05-11T00:00:00,1721136557.485988,100000,SAN.PA,sell,market,False,
1a9c7544-1bf9-4561-a2cd-d1a3dab05230,2005-05-11T00:00:00,1721136560.975926,100000,SAN.PA,sell,market,False,
6aa3dc3d-a793-4a53-809e-019aa700d723,2005-05-11T00:00:00,1721136734.50857,100000,SAN.PA,sell,market,False,
