Date,Open,High,Low,Close,Adj Close,Volume
2000-07-18,6625.02002,6625.02002,6514.540039,6514.540039,6514.540039,0
2000-07-19,6542.799805,6558.080078,6485.779785,6495.109863,6495.109863,0
2000-07-20,6498.77002,6567.029785,6484.290039,6563.77002,6563.77002,0
2000-07-21,6544.709961,6577.779785,6450.799805,6464.120117,6464.120117,0
2000-07-24,6474.319824,6539.97998,6444.299805,6502.569824,6502.569824,0
2000-07-25,6576.609863,6576.609863,6458.72998,6463.910156,6463.910156,0
2000-07-26,6539.740234,6539.740234,6466.549805,6493.0,6493.0,0
2000-07-27,6512.529785,6582.47998,6464.939941,6511.529785,6511.529785,0
2000-07-28,6507.649902,6535.689941,6396.129883,6415.720215,6415.720215,0
2000-07-31,6412.52002,6542.490234,6374.52002,6542.490234,6542.490234,0
2000-08-01,6524.669922,6569.220215,6508.129883,6532.290039,6532.290039,0
2000-08-02,6539.399902,6573.220215,6473.759766,6529.910156,6529.910156,0
2000-08-03,6465.009766,6486.600098,6354.930176,6354.930176,6354.930176,0
2000-08-04,6424.100098,6479.029785,6391.459961,6461.350098,6461.350098,0
2000-08-07,6462.220215,6536.950195,6447.950195,6519.040039,6519.040039,0
2000-08-08,6519.040039,6573.279785,6492.009766,6532.439941,6532.439941,0
2000-08-09,6555.029785,6619.240234,6553.72998,6570.180176,6570.180176,0
2000-08-10,6565.319824,6611.140137,6539.970215,6562.540039,6562.540039,0
2000-08-11,6570.419922,6580.759766,6513.77002,6553.0,6553.0,0
2000-08-14,6613.370117,6625.689941,6554.790039,6609.359863,6609.359863,0
2000-08-15,6645.669922,6676.660156,6604.680176,6636.609863,6636.609863,0
2000-08-16,6666.899902,6710.589844,6646.410156,6684.080078,6684.080078,0
2000-08-17,6712.290039,6712.299805,6601.129883,6635.339844,6635.339844,0
2000-08-18,6640.459961,6649.669922,6587.899902,6594.350098,6594.350098,0
2000-08-21,6559.52002,6615.339844,6529.580078,6571.629883,6571.629883,0
2000-08-22,6599.089844,6605.390137,6513.709961,6513.709961,6513.709961,0
2000-08-23,6539.509766,6552.560059,6449.649902,6501.700195,6501.700195,0
2000-08-24,6513.379883,6523.149902,6454.529785,6461.930176,6461.930176,0
2000-08-25,6485.049805,6602.290039,6485.049805,6595.109863,6595.109863,0
2000-08-28,6598.819824,6639.459961,6570.660156,6615.02002,6615.02002,0
