uuid,market-timestamp,host-timestamp,cashflow,selected-company,form-action,chart-type,is_news_description_displayed,news_title
fb845645-e77f-4f20-ad7e-d220e4b36cee,2005-04-11T00:00:00,1721136859.713031,100000,SAN.PA,sell,market,False,
75251d4c-6dee-4307-87e7-84176740ea98,2005-04-13T00:00:00,1721136925.564578,100000,SAN.PA,sell,market,False,
