Date,Open,High,Low,Close,Adj Close,Volume
2015-07-08,4611.859863,4671.870117,4601.899902,4639.020020,4639.020020,144187300
2015-07-09,4667.209961,4777.029785,4655.450195,4757.220215,4757.220215,121520700
2015-07-10,4884.049805,4922.629883,4850.939941,4903.069824,4903.069824,139526500
2015-07-13,4985.140137,5010.580078,4959.620117,4998.100098,4998.100098,124421200
2015-07-14,4995.359863,5032.470215,4981.020020,5032.470215,5032.470215,88560800
2015-07-15,5027.910156,5055.600098,5017.830078,5047.240234,5047.240234,93627300
2015-07-16,5071.899902,5147.399902,5067.750000,5121.500000,5121.500000,123015200
2015-07-17,5138.979980,5138.979980,5110.479980,5124.390137,5124.390137,102644300
2015-07-20,5134.160156,5184.740234,5130.970215,5142.490234,5142.490234,79072100
2015-07-21,5153.850098,5157.240234,5093.770020,5106.569824,5106.569824,88546500
2015-07-22,5070.669922,5101.220215,5070.669922,5082.569824,5082.569824,89515800
2015-07-23,5122.850098,5122.850098,5067.819824,5086.740234,5086.740234,76980800
2015-07-24,5075.250000,5120.640137,5051.140137,5057.359863,5057.359863,104074600
2015-07-27,5030.890137,5033.910156,4924.290039,4927.600098,4927.600098,117642300
2015-07-28,4958.459961,4997.149902,4937.649902,4977.319824,4977.319824,111978000
2015-07-29,5006.009766,5021.439941,4970.279785,5017.439941,5017.439941,118376700
2015-07-30,5049.240234,5061.529785,5000.970215,5046.419922,5046.419922,145978900
2015-07-31,5063.470215,5083.640137,5035.379883,5082.609863,5082.609863,121244500
2015-08-03,5076.799805,5125.709961,5066.149902,5120.520020,5120.520020,102330900
2015-08-04,5114.629883,5114.629883,5075.879883,5112.140137,5112.140137,120699400
2015-08-05,5135.310059,5202.759766,5134.370117,5196.729980,5196.729980,122479600
2015-08-06,5186.549805,5217.799805,5177.950195,5192.109863,5192.109863,85599700
2015-08-07,5187.870117,5190.350098,5152.890137,5154.750000,5154.750000,92833800
2015-08-10,5179.839844,5197.649902,5133.629883,5195.410156,5195.410156,75338800
2015-08-11,5184.209961,5184.209961,5094.479980,5099.029785,5099.029785,101544800
2015-08-12,5051.490234,5051.720215,4907.330078,4925.430176,4925.430176,148968600
2015-08-13,5006.009766,5023.939941,4972.580078,4986.850098,4986.850098,95687200
2015-08-14,4987.060059,5017.220215,4940.729980,4956.470215,4956.470215,75630400
2015-08-17,4996.759766,5025.709961,4923.009766,4984.830078,4984.830078,80693900
2015-08-18,4972.790039,5000.279785,4956.120117,4971.250000,4971.250000,67103200
2015-08-19,4939.299805,4949.120117,4884.100098,4884.100098,4884.100098,91668100
2015-08-20,4867.450195,4882.109863,4774.870117,4783.549805,4783.549805,116307600
